job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,1vsAll_query_types_tail,1vsAll_query_types_relation,1vsAll_query_types_head,emb_e_dim,emb_r_dim,train_type,label_smoothing,train_loss,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,emb_e_dropout,emb_r_dropout,emb_initialize,emb_initialize_normal_mean,emb_initialize_normal_std,1vsAll_query_weight_head,1vsAll_query_weight_relation,1vsAll_query_weight_tail,fwt_mrr_entity,fwt_hits@1_entity,fwt_hits@3_entity,fwt_hits@10_entity,fwt_mrr_relation,fwt_hits@1_relation,fwt_hits@3_relation,fwt_hits@10_relation,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3354148185795361,00005,26843d48,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,1024,0.27277489556074147,ReduceLROnPlateau,2,lp,3,0.6699365228414536,0.8265332393348217,1,-0.2816951712593436,0.20315831899642944,normal_,0.0,0.001,1.0,1.0,1.0,0.3354148185795361,0.2867501647989453,0.3623928806855636,0.42567567567567566,0.8414938316269776,0.7712590639419907,0.8909030982201713,0.9765985497692814,0.5041079033969182,0.44825313117996046,0.5385629531970996,0.6093166337068776
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.00029421278969897355,00007,2aa29445,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,256,0.20090824618563055,ReduceLROnPlateau,2,lp,1,0.3138100290670991,0.7323034470900893,1,0.4862684849649668,-0.06658700853586197,normal_,0.0,0.001,1.0,1.0,1.0,0.00029421278969897355,0.00016479894528675015,0.00016479894528675015,0.0003295978905735003,0.20520635113247776,0.024390243902439022,0.13348714568226763,0.9673698088332234,0.06859825836697979,0.00823994726433751,0.04460558119094705,0.32267633487145686
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0048572682359930555,00008,ae0f4460,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,256,0.9944838577946647,ReduceLROnPlateau,7,,2,0.3870981987565756,0.2978469552472234,1,0.2477440107613802,-0.35707796458154917,normal_,0.0,0.001,1.0,1.0,1.0,0.0048572682359930555,0.0016479894528675016,0.003955174686882003,0.00906394199077126,0.6101545360265944,0.5085695451549109,0.6199736321687541,0.9007910349373763,0.20662302123245577,0.1706218413535487,0.20929466051417273,0.30630630630630634
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0003459720762450206,00009,4c56936c,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,2048,2048,1vsAll,0.0,kl,Adagrad,512,0.411010145067703,ReduceLROnPlateau,1,lp,1,0.9474358102306724,0.7765949117019773,1,-0.32188328821212053,0.14208173379302025,normal_,0.0,0.001,1.0,1.0,1.0,0.0003459720762450206,0.0,0.0003295978905735003,0.0004943968358602504,0.2922397279079289,0.1074489123269611,0.3124588002636783,0.8932102834541858,0.09764389142024074,0.035816304108987035,0.1043726653482751,0.2980663590419688
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,375,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3365244755402315,00006,f1aa3608,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,512,0.6442262512979098,ReduceLROnPlateau,6,,2,0.7569296061992645,0.19350261893123388,1,-0.06821828056126833,0.4306312380358577,normal_,0.0,0.001,1.0,1.0,1.0,0.3365244755402315,0.3221819380355965,0.3469017798286091,0.3597560975609756,0.5934663897057308,0.48022412656558994,0.6140408701384311,0.9423203691496373,0.42217176685069213,0.3748626675455944,0.43594814326521647,0.5539441880905296
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test_entity,4.886390841470868e-05,00010,a66553d9,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,1024,0.5316216633645817,ReduceLROnPlateau,8,lp,2,0.5968924453482032,0.14380080066621304,1,-0.04316884931176901,0.49366007652133703,normal_,0.0,0.001,1.0,1.0,1.0,4.886390841470868e-05,0.0,0.0,0.0,0.1666666733723529,0.0,0.0,0.9999999999999999,0.05558813066174501,0.0,0.0,0.33333333333333337
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test_entity,0.456310858126133,00012,3ed40365,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,128,0.731609793827869,ReduceLROnPlateau,0,lp,3,0.29822691436856985,0.04714694246649742,1,-0.24010707344859838,0.28348023258149624,normal_,0.0,0.001,1.0,1.0,1.0,0.456310858126133,0.4220500988793671,0.47066578773895845,0.5212590639419907,0.8348643756179961,0.7794990112063283,0.8559657218193802,0.9693473961766644,0.582495390779499,0.5411997363216876,0.5990990990990991,0.6706218413535487
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,4.886390841470868e-05,00013,97225f98,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,1024,0.17602103283097967,ReduceLROnPlateau,6,lp,2,0.8663845341652632,0.52686383202672,1,0.31441494822502136,-0.21734862308949232,normal_,0.0,0.001,1.0,1.0,1.0,4.886390841470868e-05,0.0,0.0,0.0,0.1666666733723529,0.0,0.0,0.9999999999999999,0.05558813066174501,0.0,0.0,0.33333333333333337
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0003966571629322432,00014,2b68c3c1,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,2048,2048,1vsAll,0.0,kl,Adagrad,512,0.8042088390083983,ReduceLROnPlateau,4,lp,1,0.7170061003416777,0.394504657946527,1,0.03550075925886631,-0.4281596262007952,normal_,0.0,0.001,1.0,1.0,1.0,0.0003966571629322432,0.00016479894528675015,0.00016479894528675015,0.0004943968358602504,0.2612779248915932,0.06723796967699407,0.27191825972313777,0.9297956493078443,0.08735707366212439,0.022522522522522525,0.0907492858712371,0.31026148099318834
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test_entity,0.45818995234993,00011,01ddc05d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,128,0.12412078688917681,ReduceLROnPlateau,3,lp,3,0.036591073498129845,0.680198622867465,1,0.3985563889145851,-0.005226161330938339,normal_,0.0,0.001,1.0,1.0,1.0,0.45818995234993,0.42336849044166114,0.4729729729729729,0.5260382333553065,0.8086981173007993,0.7475280158206987,0.8302570863546472,0.9709953856295319,0.575026007333553,0.5314216655680071,0.5920676774335312,0.6743572841133817
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,4.886390841470868e-05,00016,0a05e42b,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,256,0.7745258976591751,ReduceLROnPlateau,1,lp,2,0.8268463527783751,0.5982418721541762,1,0.02734519261866808,0.16082935314625502,normal_,0.0,0.001,1.0,1.0,1.0,4.886390841470868e-05,0.0,0.0,0.0,0.16663528070217226,0.0,0.0,0.9999999999999999,0.055577666438351464,0.0,0.0,0.33333333333333337
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4448199136994273,00017,d1469799,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,512,0.32040815106658266,ReduceLROnPlateau,8,lp,3,0.25878590159118176,0.07750315871089697,1,-0.4142274595797062,-0.3363359645009041,normal_,0.0,0.001,1.0,1.0,1.0,0.4448199136994273,0.41051417270929463,0.46127224785761367,0.5093935398813447,0.8270538873238711,0.7705998681608437,0.8520105471324982,0.9634146341463414,0.5722312382409086,0.5305427378598111,0.5915183476159086,0.6607339046363437
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.24281927623006963,00018,92e09671,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,2048,2048,1vsAll,0.0,kl,Adagrad,1024,0.690944133082591,ReduceLROnPlateau,4,,2,0.15809802524745464,0.9444877319037914,1,-0.20070099271833897,-0.047453601844608784,normal_,0.0,0.001,1.0,1.0,1.0,0.24281927623006963,0.21704021094264994,0.255932762030323,0.288233355306526,0.6501442714985374,0.5458141067897165,0.6799604482531312,0.9337508239947263,0.3785942478301472,0.32663150955833886,0.39727532410459243,0.5034058448692595
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,6.730208172166355e-05,00019,943d28e2,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,128,0.15408729047281666,ReduceLROnPlateau,8,lp,1,0.726240492425859,0.48133352771401405,1,0.3688347553834319,0.44952264428138733,normal_,0.0,0.001,1.0,1.0,1.0,6.730208172166355e-05,0.0,0.0,0.0,0.17184247071599992,0.0049439683586025044,0.027686222808174024,0.9911008569545154,0.05732569131870056,0.0016479894528675016,0.00922874093605801,0.33036695231817187
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,250,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3281802816774473,00015,bdbe23d0,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,256,0.3533247319943272,ReduceLROnPlateau,10,,2,0.14889997895807028,0.9299182882532477,1,-0.3910563187673688,0.07296558190137148,normal_,0.0,0.001,1.0,1.0,1.0,0.3281802816774473,0.30669083717864204,0.3439353988134476,0.3632168754119973,0.6487400605636124,0.547462096242584,0.6740276862228081,0.9413315754779169,0.43503354130616895,0.3869479235332894,0.45396616128323447,0.5559217754339706
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0003668083198461866,00020,4b1c262c,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,128,0.5140775661395862,ReduceLROnPlateau,5,lp,1,0.9879830237478018,0.8477784302085638,1,-0.01995222456753254,-0.22984719090163708,normal_,0.0,0.001,1.0,1.0,1.0,0.0003668083198461866,0.00016479894528675015,0.0003295978905735003,0.0003295978905735003,0.21450505919887114,0.026038233355306525,0.17237969676994067,0.9495715227422544,0.07174622936579872,0.00878927708196001,0.05767963085036256,0.3167435728411338
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4569657488567073,00022,997a49fa,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,512,0.957169989731349,ReduceLROnPlateau,10,lp,3,0.02821898367255926,0.6949397595599294,1,0.19327813852578402,0.12449195422232151,normal_,0.0,0.001,1.0,1.0,1.0,0.4569657488567073,0.4251812788398154,0.4695121951219512,0.517798286090969,0.8253329936500906,0.7692814765985497,0.8454185893210283,0.9663810151615029,0.5797547499862667,0.5398813447593935,0.5948143265216436,0.6673258624478137
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,4.886390841470868e-05,00023,83f3d824,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,256,0.38571684885164725,ReduceLROnPlateau,4,lp,2,0.5885412003844976,0.23081662226468325,1,-0.3610912971198559,-0.37855087127536535,normal_,0.0,0.001,1.0,1.0,1.0,4.886390841470868e-05,0.0,0.0,0.0,0.1666666733723529,0.0,0.0,0.9999999999999999,0.05558813066174501,0.0,0.0,0.33333333333333337
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test_entity,0.39390198840227425,00021,d6c93b34,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,2048,2048,1vsAll,0.0,kl,Adagrad,1024,0.07905783900832757,ReduceLROnPlateau,1,,2,0.42772756423801184,0.3280239086598158,1,0.4065133025869727,0.27296841982752085,normal_,0.0,0.001,1.0,1.0,1.0,0.39390198840227425,0.38332234673698085,0.39716545814106785,0.4126565589980224,0.6850196471242584,0.5952537903757416,0.7043506921555701,0.9446275543836519,0.49094126162175894,0.45396616128323447,0.499560536145902,0.5899802241265656
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3427167476284402,00024,d6af309e,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,2048,2048,1vsAll,0.0,kl,Adagrad,256,0.6855669332438148,ReduceLROnPlateau,10,lp,3,0.6480659479275346,0.7981150140985847,1,-0.12256306782364845,-0.16616982407867908,normal_,0.0,0.001,1.0,1.0,1.0,0.3427167476284402,0.3005932762030323,0.3696440342781806,0.4182597231377719,0.7840412821357944,0.6961107448912326,0.8401450230718522,0.9660514172709294,0.48982484532932324,0.43243243243243246,0.5264776972094045,0.6008569545154911
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,4.886390841470868e-05,00025,abdf0b07,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,256,256,1vsAll,0.0,kl,Adagrad,512,0.22193054196275772,ReduceLROnPlateau,4,lp,2,0.20490069687366486,0.2758806860074401,1,0.4469392718747258,0.3349015014246106,normal_,0.0,0.001,1.0,1.0,1.0,4.886390841470868e-05,0.0,0.0,0.0,0.1666666733723529,0.0,0.0,0.9999999999999999,0.05558813066174501,0.0,0.0,0.33333333333333337
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test_entity,0.00023693964130876876,00026,ae50689a,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,1024,0.851155517205689,ReduceLROnPlateau,6,lp,1,0.36795860528945923,0.6435365863144398,1,0.16799073573201895,0.06060675345361233,normal_,0.0,0.001,1.0,1.0,1.0,0.00023693964130876876,0.0,0.00016479894528675015,0.00016479894528675015,0.2747168644683174,0.09986816084377059,0.25873434410019774,0.8941990771259063,0.09173024730141727,0.033289386947923535,0.08635464733025709,0.2981762250054933
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.17579983816228575,00027,71572e32,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,128,0.30624446399770683,ReduceLROnPlateau,0,,2,0.8110570991411805,0.1809014342725277,1,-0.27361532486975193,-0.4402759848162532,normal_,0.0,0.001,1.0,1.0,1.0,0.17579983816228575,0.13546473302570863,0.19380355965721818,0.25576796308503624,0.6647259605976021,0.5675675675675675,0.6891891891891891,0.9541858932102834,0.3387751586619012,0.2794990112063283,0.35893210283454186,0.488573939793452
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0012026009154146881,00029,17cc9b55,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,1024,1024,1vsAll,0.0,kl,Adagrad,1024,0.4887208789177239,ReduceLROnPlateau,9,lp,1,0.10626363847404718,0.02561170421540737,1,-0.4392253328114748,-0.2745250426232815,normal_,0.0,0.001,1.0,1.0,1.0,0.0012026009154146881,0.0003295978905735003,0.0003295978905735003,0.0014831905075807514,0.6381865710746951,0.529663810151615,0.6911667765326301,0.8820039551746868,0.21353057546160872,0.17677433531092068,0.23060865743792575,0.2949901120632828
d43cb7f6,wnrr,complex,0,search,1vsAll,valid,315,,,,mean_reciprocal_rank_filtered_with_test_entity,0.29958114674316083,00028,47467713,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-relation,0,1,0,512,512,1vsAll,0.0,kl,Adagrad,128,0.9166626389128156,ReduceLROnPlateau,3,,2,0.5416241362690926,0.5488149654120207,1,0.11516988184303045,0.22438456024974585,normal_,0.0,0.001,1.0,1.0,1.0,0.29958114674316083,0.27653263019116675,0.31394199077125906,0.3434410019775873,0.6164455426391521,0.5145023071852339,0.632498352010547,0.9225444957152273,0.4052026254531971,0.3558558558558559,0.42012744451768846,0.5364754998901341
25fbd39e,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3666091747950313,00001,06dcb98c,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,512,0.0006301665317267179,ReduceLROnPlateau,9,,2,0.518565327860415,0.5770539315417409,1,0.28916372545063496,-0.15614987816661596,normal_,0.0,0.001,1.0,1.0,1.0,0.16315252496446522,0.12574159525379036,0.17699406723796965,0.22692814765985495,0.7735225549243985,0.6911667765326301,0.8170731707317073,0.9340804218852998,0.3666091747950313,0.31421665568007034,0.39035376840254893,0.46264557240167
25fbd39e,wnrr,complex,0,search,1vsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.5953213836931444,00002,e299fcc7,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,1024,0.8797797246673145,ReduceLROnPlateau,0,lp,3,0.9317381838336587,0.44395470432937145,1,0.07588661462068558,-0.49131050519645214,normal_,0.0,0.001,1.0,1.0,1.0,0.4756131357634311,0.4340804218852999,0.49044166117336846,0.5542188529993407,0.8347377990843359,0.7679630850362557,0.8724456163480553,0.9917600527356624,0.5953213836931444,0.5453746429356185,0.6177763128982642,0.7000659195781147
25fbd39e,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.1596587953712096,00003,2eb7a7fe,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,128,0.4632483382690698,ReduceLROnPlateau,6,lp,2,0.4964235946536064,0.9817865993827581,1,-0.49376831110566854,0.011482694186270237,normal_,0.0,0.001,1.0,1.0,1.0,0.01957566092182479,0.009723137771918258,0.02043506921555702,0.037574159525379035,0.43982516988453774,0.2086354647330257,0.5520764667106131,0.9881344759393539,0.1596587953712096,0.07602724675895407,0.19764886838057572,0.3544275983300374
25fbd39e,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3813574465519254,00000,cd1c378d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,256,0.5926462348639965,ReduceLROnPlateau,5,lp,1,0.08330223709344864,0.09876348823308945,1,-0.1525338888168335,0.3469153642654419,normal_,0.0,0.001,1.0,1.0,1.0,0.21662992352942692,0.16183256427158865,0.23665128543177322,0.3253131179960448,0.7108126937675099,0.5880026367831246,0.7956493078444298,0.9897824653922214,0.3813574465519254,0.3038892551087673,0.42298395956932544,0.5468029004614371
25fbd39e,wnrr,complex,0,search,1vsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.5599337606947649,00004,80dc0984,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,128,0.8222619887460955,ReduceLROnPlateau,9,lp,2,0.22685318533331156,0.3492269851267338,1,0.14489716291427612,-0.2937649982050061,normal_,0.0,0.001,1.0,1.0,1.0,0.44244058869273234,0.41479894528675015,0.4495715227422544,0.4957152274225445,0.7949201046988299,0.7096242584047462,0.8473961766644693,0.979564930784443,0.5599337606947649,0.5130740496594155,0.582179740716326,0.6569984618765107
25fbd39e,wnrr,complex,0,search,1vsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.5809348434753351,00005,19f33296,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,1024,0.27277489556074147,ReduceLROnPlateau,2,lp,3,0.6699365228414536,0.8265332393348217,1,-0.2816951712593436,0.20315831899642944,normal_,0.0,0.001,1.0,1.0,1.0,0.46947843869736733,0.43259723137771916,0.48121292023731044,0.538892551087673,0.8038477334995056,0.7326961107448912,0.8325642715886618,0.9904416611733684,0.5809348434753351,0.5326301911667766,0.5983300373544276,0.6894089211162382
25fbd39e,wnrr,complex,0,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.5115371063708526,00006,cbb96a3d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,512,0.6442262512979098,ReduceLROnPlateau,6,,2,0.7569296061992645,0.19350261893123388,1,-0.06821828056126833,0.4306312380358577,normal_,0.0,0.001,1.0,1.0,1.0,0.4254048598307721,0.40754779169413313,0.4321028345418589,0.45748187211601843,0.6838015994510135,0.507251153592617,0.8170731707317073,0.999340804218853,0.5115371063708526,0.44078224566029445,0.560426279938475,0.6381015161502966
25fbd39e,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.08011498615731776,00007,d18dd59d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,256,0.20090824618563055,ReduceLROnPlateau,2,lp,1,0.3138100290670991,0.7323034470900893,1,0.4862684849649668,-0.06658700853586197,normal_,0.0,0.001,1.0,1.0,1.0,0.001814137184077686,0.0008239947264337508,0.0019775873434410016,0.0026367831245880024,0.23671666587271342,0.04251812788398154,0.20995385629531968,0.9716545814106788,0.08011498615731776,0.014722039112283015,0.07130301032740058,0.32564271588661836
25fbd39e,wnrr,complex,0,search,1vsAll,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.5157380846929246,00008,4dbaf013,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,256,0.9944838577946647,ReduceLROnPlateau,7,,2,0.3870981987565756,0.2978469552472234,1,0.2477440107613802,-0.35707796458154917,normal_,0.0,0.001,1.0,1.0,1.0,0.4330219024879491,0.41282135794330915,0.4419907712590639,0.4680290046143704,0.6811706100393458,0.54614370468029,0.7462096242584046,0.9947264337508239,0.5157380846929246,0.4572621401889695,0.5433970555921775,0.6435948143265217
25fbd39e,wnrr,complex,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.08973666019058311,00009,adce9916,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-hybrid-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,512,0.411010145067703,ReduceLROnPlateau,1,lp,1,0.9474358102306724,0.7765949117019773,1,-0.32188328821212053,0.14208173379302025,normal_,0.0,0.001,1.0,1.0,1.0,0.00037501938027147407,0.0,0.0,0.0004943968358602504,0.2684599160362249,0.08009228740936057,0.27883981542518127,0.9179301252471983,0.08973666019058311,0.026697429136453527,0.09294660514172709,0.30630630630630634
